#Institución,Sección,Nombre
0,,,Consell de Menorca
0,0,0,Consell de Menorca
0,0,1,Presidència
0,0,2,"Serveis Generals, Treball i Innovació"
0,0,3,Benestar Social i Joventut
0,0,4,"Cultura, Patrimoni i Educació"
0,0,5,"Cooperació, Esports i Habitatge"
0,0,6,"Economia, Medi Ambient i Caça"
0,0,7,Mobilitat i Projectes
0,0,8,Ordenació del Territori
0,0,9,Turisme
