10000.0,Impost sobre la renda IRPF,716591.92,0.0,716591.92,504246.9
17100.0,Recàrrec IAE,350000.0,0.0,350000.0,134588.49
21000.0,Impost sobre el Valor afegit (IVA),1379730.67,0.0,1379730.67,837372.12
22000.0,Impost sobre l'alcohol i begudes derivades,17081.77,0.0,17081.77,11286.44
22001.0,Impost especial sobre la cervesa,5965.06,0.0,5965.06,3665.92
22003.0,Impost especial sobre el tabac,143393.92,0.0,143393.92,90905.64
22004.0,Impost especial sobre el combustible,160504.74,0.0,160504.74,129257.58
22006.0,Altres imposts especials,377.66,0.0,377.66,287.62
30900.0,Taxa Incendis,3000.0,0.0,3000.0,625.98
31100.0,Taxes Discapacitats,140000.0,0.0,140000.0,98112.53
31110.0,Taxes Residència de Gent Gran,840000.0,0.0,840000.0,487377.06
31130.0,Taxes Centre de dia d'Alzheimer,88500.0,0.0,88500.0,49499.42
32000.0,Taxes transferència caça i pesca fluvial,100000.0,0.0,100000.0,53119.06
32200.0,Taxes Habitabilitat,17500.0,0.0,17500.0,19818.69
32300.0,Taxes Ordenació Territorial i Urbanisme,6500.0,0.0,6500.0,3198.36
32500.0,Taxes Expedició de documents,2500.0,0.0,2500.0,1176.82
32900.0,Taxes Centre acollida animals,40000.0,0.0,40000.0,12982.51
32920.0,Taxes Transports,25000.0,0.0,25000.0,18878.7
32930.0,Taxes Ordenació Turística,52500.0,0.0,52500.0,82119.29
32940.0,Taxes Agricultura,75000.0,0.0,75000.0,37571.79
32950.0,Taxa Artesania,500.0,0.0,500.0,0.0
34100.0,PP.Serveis especials,35000.0,0.0,35000.0,23063.04
34110.0,PP. Teleassistència domiciliari,14000.0,0.0,14000.0,10817.86
34300.0,PP. Esports: Campament,18200.0,0.0,18200.0,0.0
34310.0,Esports: Gabinet de Medicina Esportiva,6500.0,0.0,6500.0,3041.0
36000.0,Venda Llibres,2000.0,0.0,2000.0,1900.31
36001.0,Venda de productes de la granja escola,15000.0,0.0,15000.0,9640.49
36002.0,Polseres IGA Menorca,76300.0,0.0,76300.0,58021.93
38901.0,Reintegraments operacions corrents d'exercicis tancats,0.0,0.0,0.0,2769.81
39190.0,Sancions,131000.0,0.0,131000.0,0.0
39191.0,Sancions Transports,0.0,0.0,0.0,23855.9
39192.0,Sancions Turisme,0.0,0.0,0.0,35012.94
39193.0,Sancions Pesca,0.0,0.0,0.0,11417.86
